epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8941248655319214,0.22928230464458466,0.9054814577102661,0.8912219405174255,0.6924446225166321,1.1485886573791504,0.5231045484542847,0.7032569646835327
1,0.9503136277198792,0.12187925726175308,0.9501268863677979,0.9554599523544312,0.7608781456947327,0.8265932202339172,0.605349600315094,0.7780458331108093
2,0.9653840065002441,0.08290336281061172,0.9686151146888733,0.9652960300445557,0.7142009735107422,1.4060251712799072,0.54769366979599,0.7376357316970825
3,0.9702799916267395,0.06789770722389221,0.9745451807975769,0.9686474800109863,0.7266613841056824,1.3372856378555298,0.5582770109176636,0.7973461747169495
4,0.9783124327659607,0.05175580829381943,0.9816117286682129,0.9769595265388489,0.7060917615890503,1.8683720827102661,0.5401869416236877,0.6972255706787109
5,0.9806839227676392,0.046513672918081284,0.9837386608123779,0.9793626666069031,0.7250791192054749,2.100409746170044,0.5738698840141296,0.6278648972511292
6,0.9852738380432129,0.03716824948787689,0.9879209399223328,0.9839591979980469,0.7345727682113647,1.697655439376831,0.5736253261566162,0.7424607872962952
7,0.9873393774032593,0.031964074820280075,0.989469051361084,0.9863672852516174,0.7395173907279968,1.7827287912368774,0.5873910784721375,0.6911942362785339
8,0.9870715737342834,0.03131493553519249,0.98939049243927,0.9859278202056885,0.7458465099334717,2.189729690551758,0.5885985493659973,0.7472859025001526
9,0.9878365993499756,0.028969619423151016,0.9895513653755188,0.9872430562973022,0.7082673907279968,2.6829140186309814,0.5408664345741272,0.7303980588912964
10,0.9908965826034546,0.02424193173646927,0.9932679533958435,0.9893586039543152,0.685719907283783,2.7646830081939697,0.5148515105247498,0.7213510274887085
11,0.9915468096733093,0.02246498502790928,0.9933469891548157,0.9905226826667786,0.7626582384109497,2.545546293258667,0.6197698712348938,0.7147165536880493
