epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.49490219354629517,0.6932158470153809,0.4997195303440094,0.5851876139640808,0.49496904015541077,0.6931775212287903,0.0,0.0
1,0.49316146969795227,0.6932039260864258,0.4975086748600006,0.37700074911117554,0.5050309300422668,0.693113386631012,0.5050309300422668,1.0
2,0.4995855391025543,0.6931806206703186,0.5040711760520935,0.5488425493240356,0.5050309300422668,0.6931058168411255,0.5050309300422668,1.0
3,0.4993368685245514,0.693196177482605,0.5037832856178284,0.5466338396072388,0.5050309300422668,0.693111777305603,0.5050309300422668,1.0
4,0.5007460117340088,0.6931940913200378,0.504858672618866,0.5631466507911682,0.5050309300422668,0.693132221698761,0.5050309300422668,1.0
5,0.5018236041069031,0.6931784749031067,0.5044761300086975,0.749384343624115,0.49496904015541077,0.6932347416877747,0.0,0.0
6,0.49842506647109985,0.6931977868080139,0.5040391087532043,0.3893907070159912,0.5050309300422668,0.693146824836731,0.5050309300422668,1.0
7,0.4969330132007599,0.6932027339935303,0.5016084313392639,0.5376847386360168,0.5050309300422668,0.6931370496749878,0.5050309300422668,1.0
8,0.4966014623641968,0.6931915879249573,0.5010653138160706,0.6949597597122192,0.49496904015541077,0.6931942701339722,0.0,0.0
9,0.5009118318557739,0.6931765675544739,0.507067859172821,0.41224756836891174,0.49496904015541077,0.6931761503219604,0.0,0.0
10,0.49560675024986267,0.6931881904602051,0.5006762146949768,0.4253939688205719,0.5050309300422668,0.6931192874908447,0.5050309300422668,1.0
11,0.49846652150154114,0.6931841969490051,0.5049183964729309,0.34548139572143555,0.5050309300422668,0.6931001543998718,0.5050309300422668,1.0
12,0.5019065141677856,0.6931899785995483,0.5058907866477966,0.5780659914016724,0.5050309300422668,0.6931105256080627,0.5050309300422668,1.0
13,0.4966014623641968,0.6931990385055542,0.5015563368797302,0.5025443434715271,0.5050309300422668,0.6931137442588806,0.5050309300422668,1.0
14,0.5017821788787842,0.6931850910186768,0.5043084621429443,0.7592577338218689,0.49496904015541077,0.6932054758071899,0.0,0.0
15,0.49813494086265564,0.6931884288787842,0.5106189250946045,0.1381886899471283,0.5050309300422668,0.693101704120636,0.5050309300422668,1.0
16,0.5003730058670044,0.6931988000869751,0.5041355490684509,0.6205763816833496,0.5050309300422668,0.6931260228157043,0.5050309300422668,1.0
17,0.4985494017601013,0.6931973099708557,0.5040384531021118,0.4302716851234436,0.5050309300422668,0.6931017637252808,0.5050309300422668,1.0
18,0.5072944164276123,0.6931590437889099,0.5074040293693542,0.8159796595573425,0.49496904015541077,0.6933450698852539,0.0,0.0
19,0.49399039149284363,0.6931958794593811,0.49793630838394165,0.2773171365261078,0.5050309300422668,0.6931425333023071,0.5050309300422668,1.0
20,0.4957311153411865,0.6931959390640259,0.5004032254219055,0.6113802194595337,0.49496904015541077,0.6931517720222473,0.0,0.0
21,0.5016992688179016,0.693154513835907,0.5208333134651184,0.160111665725708,0.5050309300422668,0.6931030750274658,0.5050309300422668,1.0
