epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8585143685340881,0.29080578684806824,0.8797967433929443,0.8458622097969055,0.7076740264892578,0.8715794086456299,0.5442478060722351,0.6676719188690186
1,0.9392212629318237,0.14570508897304535,0.9366313815116882,0.948308527469635,0.7157832384109497,1.20387601852417,0.5533043742179871,0.6917973756790161
2,0.9492426514625549,0.11532562226057053,0.9513261318206787,0.9519504308700562,0.703718364238739,1.4716888666152954,0.5369344353675842,0.7014475464820862
3,0.9580018520355225,0.09523618966341019,0.9598338007926941,0.9601137638092041,0.7274525165557861,1.4685097932815552,0.5765864253044128,0.6357056498527527
4,0.9650397896766663,0.08272910118103027,0.9684549570083618,0.9647830724716187,0.7387262582778931,1.4706932306289673,0.5848866701126099,0.7002412676811218
5,0.96875,0.07094322890043259,0.9717022776603699,0.968656599521637,0.6649525165557861,2.3974037170410156,0.4898534417152405,0.5241254568099976
6,0.9721924662590027,0.06644432246685028,0.9751939177513123,0.9717097878456116,0.686313271522522,1.75675368309021,0.5175096988677979,0.6417370438575745
7,0.9770119190216064,0.058365240693092346,0.9797366261482239,0.9763796925544739,0.7124208807945251,1.7081615924835205,0.5463636517524719,0.7249698638916016
8,0.9800719022750854,0.05029821768403053,0.9825177192687988,0.9794370532035828,0.7298259735107422,1.97238290309906,0.5682881474494934,0.7328106164932251
9,0.979039192199707,0.04841514676809311,0.9816399812698364,0.9783480167388916,0.6940268874168396,2.334890842437744,0.5234870910644531,0.7460796236991882
10,0.9833996295928955,0.042538560926914215,0.9857383370399475,0.9825763702392578,0.7003560066223145,2.559185028076172,0.533426821231842,0.688178539276123
